person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
0.05169219976406092,0.4798258374452238,1.0,3,0.9999999999999998,0.856077044881481,1,0.9655037176669367,1,0.15583056055793154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.004897225260874105,0.02730246377559986,0.5811056372830914,1,0.01989595732774463,0.5593972795565263,0,0.19014116250363294,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1807573302456702,0.02730246377559986,0.22480234708278118,2,0.5096942834099185,0.6763737635281288,1,0.9623975747343031,0,0.15583056055793154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09649528419562747,0.5124241866106054,0.5219748854881298,2,0.9999999999999998,0.8143451283755645,1,0.9560647841632032,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13946915254787884,0.45450727664662693,0.7126065804006204,2,0.9999999999999998,0.7608090767826432,1,0.959251608372342,1,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.004897225260874105,0.028262173494432385,0.3563032902003102,0,0.2831132782573895,0.20842545317495698,1,0.5038212655116575,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22048708635792824,0.5632818704088245,0.7126065804006204,1,0.9999999999999998,0.6474137012011643,1,0.8680172649135152,0,0.15583056055793154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.13946915254787884,0.570701392671777,0.5811056372830914,1,0.9999999999999998,0.5572247740773075,1,0.8510357428062055,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13946915254787884,0.5862812168786267,0.7126065804006204,0,0.9999999999999998,0.38029973271979434,1,0.8167160204088945,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.004897225260874105,0.02857562507412359,0.6310999755729476,3,0.1548917684631601,0.787427387909523,1,0.32046312208622374,0,0.15583056055793154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05169219976406092,0.5937079803218506,0.6310999755729476,1,0.9999999999999998,0.5018606253387505,1,0.7993744630649019,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.004897225260874105,0.02857562507412359,0.3563032902003102,0,0.4520226876286133,0.35602019917909566,1,0.8680172649135152,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09649528419562747,0.6284003202488408,0.3563032902003102,0,0.9999999999999998,0.2868015028004631,1,0.7287560599210575,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22048708635792824,0.6688658721503513,0.5219748854881298,4,0.9999999999999998,0.9705474730893557,1,0.6375254725645526,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09649528419562747,0.6879923693301659,0.3563032902003102,0,0.9999999999999998,0.2868015028004631,0,0.6000618417919922,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09649528419562747,0.9224925779683479,0.6744070412483435,1,0.9955690436106794,0.5232218072273696,0,0.09924854362796119,0,0.15583056055793154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.09649528419562747,0.7012671551177583,0.0,0,0.9999999999999998,0.2868015028004631,0,0.5811133294781854,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09649528419562747,0.618767762445747,0.6744070412483435,5,0.9999999999999998,0.9879089939163082,1,0.6375254725645526,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09649528419562747,0.6825201183422833,0.7126065804006204,3,0.9999999999999998,0.9641847361896658,1,0.6188651533512249,0,0.2767021337839942,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.13946915254787884,0.030975909295097193,0.7126065804006204,1,0.18063557934876573,0.5484805970827404,1,0.32046312208622374,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1807573302456702,0.7958342236377525,0.3563032902003102,0,0.9999999999999998,0.24539048442383105,0,0.4442113669585951,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1807573302456702,0.7425919366949971,0.746777232570911,4,0.999835275286711,0.8939409387260369,0,0.5038212655116575,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.05169219976406092,0.510034073292724,0.5219748854881298,3,0.9991667713946459,0.9330793911272954,1,0.9544557160032313,0,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.13946915254787884,0.03149143243914043,0.0,0,0.13635200612977294,0.22445853132154148,0,0.27778691335518557,0,0.15583056055793154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.05169219976406092,0.5747985994576132,0.44960469416556237,3,0.9991244691627508,0.776198924794661,1,0.8167160204088945,1,0.2767021337839942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.13946915254787884,0.522940262655418,0.7126065804006204,2,0.9983086673953745,0.6642624839267637,1,0.9347920016569499,0,0.15583056055793154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.004897225260874105,0.0315481903552608,0.44960469416556237,4,0.4567730228076352,0.9406083019924834,1,0.8167160204088945,1,0.15583056055793154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09649528419562747,0.0315481903552608,0.0,0,0.1165335408584871,0.41678199468742005,0,0.2561672126962681,0,0.15583056055793154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.13946915254787884,0.510034073292724,0.6310999755729476,1,0.9978698141426718,0.47201334529692907,1,0.9512055755725771,0,0.15583056055793154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.004897225260874105,0.032632075690297135,0.5811056372830914,2,0.4181736926074857,0.6744725274552936,1,0.6926698191095637,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
